,year,month,day,minute,height,date
17,2016.0,9.0,6.0,270.0,11.82,2016-9-6
18,2016.0,9.0,6.0,285.0,11.82,2016-9-6
19,2016.0,9.0,6.0,300.0,11.82,2016-9-6
20,2016.0,9.0,6.0,315.0,11.82,2016-9-6
21,2016.0,9.0,6.0,330.0,11.83,2016-9-6
22,2016.0,9.0,6.0,345.0,11.84,2016-9-6
23,2016.0,9.0,6.0,360.0,11.84,2016-9-6
24,2016.0,9.0,6.0,375.0,11.84,2016-9-6
25,2016.0,9.0,6.0,390.0,11.85,2016-9-6
26,2016.0,9.0,6.0,405.0,11.85,2016-9-6
27,2016.0,9.0,6.0,420.0,11.85,2016-9-6
28,2016.0,9.0,6.0,435.0,11.85,2016-9-6
29,2016.0,9.0,6.0,450.0,11.87,2016-9-6
30,2016.0,9.0,6.0,465.0,11.87,2016-9-6
31,2016.0,9.0,6.0,480.0,11.87,2016-9-6
32,2016.0,9.0,6.0,495.0,11.88,2016-9-6
33,2016.0,9.0,6.0,510.0,11.88,2016-9-6
34,2016.0,9.0,6.0,525.0,11.86,2016-9-6
35,2016.0,9.0,6.0,540.0,11.88,2016-9-6
36,2016.0,9.0,6.0,555.0,11.89,2016-9-6
37,2016.0,9.0,6.0,570.0,11.93,2016-9-6
38,2016.0,9.0,6.0,585.0,11.92,2016-9-6
39,2016.0,9.0,6.0,600.0,11.91,2016-9-6
40,2016.0,9.0,6.0,615.0,11.9,2016-9-6
41,2016.0,9.0,6.0,630.0,11.93,2016-9-6
42,2016.0,9.0,6.0,645.0,11.92,2016-9-6
43,2016.0,9.0,6.0,660.0,11.95,2016-9-6
44,2016.0,9.0,6.0,675.0,11.93,2016-9-6
45,2016.0,9.0,6.0,690.0,11.95,2016-9-6
46,2016.0,9.0,6.0,705.0,11.93,2016-9-6
47,2016.0,9.0,6.0,720.0,11.94,2016-9-6
48,2016.0,9.0,6.0,735.0,11.92,2016-9-6
49,2016.0,9.0,6.0,750.0,11.94,2016-9-6
50,2016.0,9.0,6.0,765.0,11.93,2016-9-6
51,2016.0,9.0,6.0,780.0,11.94,2016-9-6
52,2016.0,9.0,6.0,795.0,11.96,2016-9-6
53,2016.0,9.0,6.0,810.0,11.94,2016-9-6
54,2016.0,9.0,6.0,825.0,11.96,2016-9-6
55,2016.0,9.0,6.0,840.0,11.96,2016-9-6
56,2016.0,9.0,6.0,855.0,12.02,2016-9-6
57,2016.0,9.0,6.0,870.0,11.96,2016-9-6
58,2016.0,9.0,6.0,885.0,12.02,2016-9-6
59,2016.0,9.0,6.0,900.0,11.98,2016-9-6
60,2016.0,9.0,6.0,915.0,11.98,2016-9-6
61,2016.0,9.0,6.0,930.0,11.98,2016-9-6
62,2016.0,9.0,6.0,945.0,12.0,2016-9-6
63,2016.0,9.0,6.0,960.0,12.01,2016-9-6
64,2016.0,9.0,6.0,975.0,11.98,2016-9-6
65,2016.0,9.0,6.0,990.0,11.98,2016-9-6
66,2016.0,9.0,6.0,1005.0,11.97,2016-9-6
67,2016.0,9.0,6.0,1020.0,11.96,2016-9-6
68,2016.0,9.0,6.0,1035.0,11.96,2016-9-6
69,2016.0,9.0,6.0,1050.0,11.94,2016-9-6
70,2016.0,9.0,6.0,1065.0,11.97,2016-9-6
71,2016.0,9.0,6.0,1080.0,11.95,2016-9-6
72,2016.0,9.0,6.0,1095.0,11.96,2016-9-6
73,2016.0,9.0,6.0,1110.0,11.93,2016-9-6
74,2016.0,9.0,6.0,1125.0,11.93,2016-9-6
75,2016.0,9.0,6.0,1140.0,11.94,2016-9-6
76,2016.0,9.0,6.0,1155.0,11.92,2016-9-6
77,2016.0,9.0,6.0,1170.0,11.92,2016-9-6
78,2016.0,9.0,6.0,1185.0,11.93,2016-9-6
79,2016.0,9.0,6.0,1200.0,11.92,2016-9-6
80,2016.0,9.0,6.0,1215.0,11.91,2016-9-6
81,2016.0,9.0,6.0,1230.0,11.91,2016-9-6
82,2016.0,9.0,6.0,1245.0,11.91,2016-9-6
83,2016.0,9.0,6.0,1260.0,11.92,2016-9-6
84,2016.0,9.0,6.0,1275.0,11.92,2016-9-6
85,2016.0,9.0,6.0,1290.0,11.93,2016-9-6
86,2016.0,9.0,6.0,1305.0,11.93,2016-9-6
87,2016.0,9.0,6.0,1320.0,11.92,2016-9-6
88,2016.0,9.0,6.0,1335.0,11.92,2016-9-6
89,2016.0,9.0,6.0,1350.0,11.92,2016-9-6
90,2016.0,9.0,6.0,1365.0,11.92,2016-9-6
91,2016.0,9.0,6.0,1380.0,11.92,2016-9-6
92,2016.0,9.0,6.0,1395.0,11.92,2016-9-6
93,2016.0,9.0,6.0,1410.0,11.92,2016-9-6
94,2016.0,9.0,6.0,1425.0,11.92,2016-9-6
95,2016.0,9.0,6.0,1440.0,11.92,2016-9-6
96,2016.0,9.0,7.0,15.0,11.92,2016-9-7
97,2016.0,9.0,7.0,30.0,11.92,2016-9-7
98,2016.0,9.0,7.0,45.0,11.92,2016-9-7
99,2016.0,9.0,7.0,60.0,11.92,2016-9-7
100,2016.0,9.0,7.0,75.0,11.92,2016-9-7
101,2016.0,9.0,7.0,90.0,11.92,2016-9-7
102,2016.0,9.0,7.0,105.0,11.92,2016-9-7
103,2016.0,9.0,7.0,120.0,11.92,2016-9-7
104,2016.0,9.0,7.0,135.0,11.91,2016-9-7
105,2016.0,9.0,7.0,150.0,11.9,2016-9-7
106,2016.0,9.0,7.0,165.0,11.9,2016-9-7
107,2016.0,9.0,7.0,180.0,11.89,2016-9-7
108,2016.0,9.0,7.0,195.0,11.89,2016-9-7
109,2016.0,9.0,7.0,210.0,11.89,2016-9-7
110,2016.0,9.0,7.0,225.0,11.89,2016-9-7
111,2016.0,9.0,7.0,240.0,11.88,2016-9-7
112,2016.0,9.0,7.0,255.0,11.86,2016-9-7
113,2016.0,9.0,7.0,270.0,11.85,2016-9-7
114,2016.0,9.0,7.0,285.0,11.79,2016-9-7
115,2016.0,9.0,7.0,300.0,11.75,2016-9-7
116,2016.0,9.0,7.0,315.0,11.72,2016-9-7
117,2016.0,9.0,7.0,330.0,11.67,2016-9-7
118,2016.0,9.0,7.0,345.0,11.63,2016-9-7
119,2016.0,9.0,7.0,360.0,11.61,2016-9-7
120,2016.0,9.0,7.0,375.0,11.57,2016-9-7
121,2016.0,9.0,7.0,390.0,11.54,2016-9-7
122,2016.0,9.0,7.0,405.0,11.49,2016-9-7
123,2016.0,9.0,7.0,420.0,11.46,2016-9-7
124,2016.0,9.0,7.0,435.0,11.43,2016-9-7
125,2016.0,9.0,7.0,450.0,11.32,2016-9-7
126,2016.0,9.0,7.0,465.0,11.13,2016-9-7
127,2016.0,9.0,7.0,480.0,10.96,2016-9-7
128,2016.0,9.0,7.0,495.0,10.75,2016-9-7
129,2016.0,9.0,7.0,510.0,10.52,2016-9-7
130,2016.0,9.0,7.0,525.0,10.35,2016-9-7
131,2016.0,9.0,7.0,540.0,10.2,2016-9-7
132,2016.0,9.0,7.0,555.0,10.04,2016-9-7
133,2016.0,9.0,7.0,570.0,9.83,2016-9-7
134,2016.0,9.0,7.0,585.0,9.65,2016-9-7
135,2016.0,9.0,7.0,600.0,9.54,2016-9-7
136,2016.0,9.0,7.0,615.0,9.35,2016-9-7
137,2016.0,9.0,7.0,630.0,9.42,2016-9-7
138,2016.0,9.0,7.0,645.0,9.42,2016-9-7
139,2016.0,9.0,7.0,660.0,9.53,2016-9-7
140,2016.0,9.0,7.0,675.0,9.66,2016-9-7
141,2016.0,9.0,7.0,690.0,9.67,2016-9-7
142,2016.0,9.0,7.0,705.0,9.7,2016-9-7
143,2016.0,9.0,7.0,720.0,9.61,2016-9-7
144,2016.0,9.0,7.0,735.0,9.58,2016-9-7
145,2016.0,9.0,7.0,750.0,9.6,2016-9-7
146,2016.0,9.0,7.0,765.0,9.61,2016-9-7
147,2016.0,9.0,7.0,780.0,9.69,2016-9-7
148,2016.0,9.0,7.0,795.0,9.74,2016-9-7
149,2016.0,9.0,7.0,810.0,9.79,2016-9-7
150,2016.0,9.0,7.0,825.0,9.79,2016-9-7
151,2016.0,9.0,7.0,840.0,9.77,2016-9-7
152,2016.0,9.0,7.0,855.0,9.76,2016-9-7
153,2016.0,9.0,7.0,870.0,9.77,2016-9-7
154,2016.0,9.0,7.0,885.0,9.8,2016-9-7
155,2016.0,9.0,7.0,900.0,9.82,2016-9-7
156,2016.0,9.0,7.0,915.0,9.88,2016-9-7
157,2016.0,9.0,7.0,930.0,9.9,2016-9-7
158,2016.0,9.0,7.0,945.0,9.91,2016-9-7
159,2016.0,9.0,7.0,960.0,9.89,2016-9-7
160,2016.0,9.0,7.0,975.0,9.89,2016-9-7
161,2016.0,9.0,7.0,990.0,9.89,2016-9-7
162,2016.0,9.0,7.0,1005.0,9.92,2016-9-7
163,2016.0,9.0,7.0,1020.0,9.96,2016-9-7
164,2016.0,9.0,7.0,1035.0,9.99,2016-9-7
165,2016.0,9.0,7.0,1050.0,10.0,2016-9-7
166,2016.0,9.0,7.0,1065.0,9.99,2016-9-7
167,2016.0,9.0,7.0,1080.0,10.01,2016-9-7
168,2016.0,9.0,7.0,1095.0,10.02,2016-9-7
169,2016.0,9.0,7.0,1110.0,10.03,2016-9-7
170,2016.0,9.0,7.0,1125.0,10.05,2016-9-7
171,2016.0,9.0,7.0,1140.0,10.08,2016-9-7
172,2016.0,9.0,7.0,1155.0,10.1,2016-9-7
173,2016.0,9.0,7.0,1170.0,10.11,2016-9-7
174,2016.0,9.0,7.0,1185.0,10.12,2016-9-7
175,2016.0,9.0,7.0,1200.0,10.13,2016-9-7
176,2016.0,9.0,7.0,1215.0,10.14,2016-9-7
177,2016.0,9.0,7.0,1230.0,10.16,2016-9-7
178,2016.0,9.0,7.0,1245.0,10.18,2016-9-7
179,2016.0,9.0,7.0,1260.0,10.19,2016-9-7
180,2016.0,9.0,7.0,1275.0,10.21,2016-9-7
181,2016.0,9.0,7.0,1290.0,10.22,2016-9-7
182,2016.0,9.0,7.0,1305.0,10.23,2016-9-7
183,2016.0,9.0,7.0,1320.0,10.24,2016-9-7
184,2016.0,9.0,7.0,1335.0,10.25,2016-9-7
185,2016.0,9.0,7.0,1350.0,10.27,2016-9-7
186,2016.0,9.0,7.0,1365.0,10.28,2016-9-7
187,2016.0,9.0,7.0,1380.0,10.3,2016-9-7
188,2016.0,9.0,7.0,1395.0,10.32,2016-9-7
189,2016.0,9.0,7.0,1410.0,10.32,2016-9-7
190,2016.0,9.0,7.0,1425.0,10.34,2016-9-7
191,2016.0,9.0,7.0,1440.0,10.34,2016-9-7
192,2016.0,9.0,8.0,15.0,10.37,2016-9-8
193,2016.0,9.0,8.0,30.0,10.38,2016-9-8
194,2016.0,9.0,8.0,45.0,10.39,2016-9-8
195,2016.0,9.0,8.0,60.0,10.41,2016-9-8
196,2016.0,9.0,8.0,75.0,10.42,2016-9-8
197,2016.0,9.0,8.0,90.0,10.43,2016-9-8
198,2016.0,9.0,8.0,105.0,10.44,2016-9-8
199,2016.0,9.0,8.0,120.0,10.46,2016-9-8
200,2016.0,9.0,8.0,135.0,10.48,2016-9-8
201,2016.0,9.0,8.0,150.0,10.49,2016-9-8
202,2016.0,9.0,8.0,165.0,10.5,2016-9-8
203,2016.0,9.0,8.0,180.0,10.52,2016-9-8
204,2016.0,9.0,8.0,195.0,10.53,2016-9-8
205,2016.0,9.0,8.0,210.0,10.54,2016-9-8
206,2016.0,9.0,8.0,225.0,10.55,2016-9-8
207,2016.0,9.0,8.0,240.0,10.57,2016-9-8
208,2016.0,9.0,8.0,255.0,10.58,2016-9-8
209,2016.0,9.0,8.0,270.0,10.59,2016-9-8
210,2016.0,9.0,8.0,285.0,10.61,2016-9-8
211,2016.0,9.0,8.0,300.0,10.63,2016-9-8
212,2016.0,9.0,8.0,315.0,10.64,2016-9-8
213,2016.0,9.0,8.0,330.0,10.65,2016-9-8
214,2016.0,9.0,8.0,345.0,10.67,2016-9-8
215,2016.0,9.0,8.0,360.0,10.69,2016-9-8
216,2016.0,9.0,8.0,375.0,10.71,2016-9-8
217,2016.0,9.0,8.0,390.0,10.71,2016-9-8
218,2016.0,9.0,8.0,405.0,10.71,2016-9-8
219,2016.0,9.0,8.0,420.0,10.74,2016-9-8
220,2016.0,9.0,8.0,435.0,10.75,2016-9-8
221,2016.0,9.0,8.0,450.0,10.77,2016-9-8
222,2016.0,9.0,8.0,465.0,10.79,2016-9-8
223,2016.0,9.0,8.0,480.0,10.8,2016-9-8
224,2016.0,9.0,8.0,495.0,10.83,2016-9-8
225,2016.0,9.0,8.0,510.0,10.81,2016-9-8
226,2016.0,9.0,8.0,525.0,10.84,2016-9-8
227,2016.0,9.0,8.0,540.0,10.86,2016-9-8
228,2016.0,9.0,8.0,555.0,10.86,2016-9-8
