,year,month,day,minute,height
1058,2016,9,10,30,12.13
1059,2016,9,10,35,12.13
1060,2016,9,10,40,12.12
1061,2016,9,10,45,12.12
1062,2016,9,10,50,12.10
1063,2016,9,10,55,12.16
1064,2016,9,10,0,12.15
1065,2016,9,10,5,12.10
1066,2016,9,10,10,12.08
1067,2016,9,10,15,12.08
1068,2016,9,10,20,12.09
1069,2016,9,10,25,12.10
1070,2016,9,10,30,12.11
1071,2016,9,10,35,12.10
1072,2016,9,10,40,12.06
1073,2016,9,10,45,12.13
1074,2016,9,10,50,12.13
1075,2016,9,10,55,12.12
1076,2016,9,10,0,12.11
1077,2016,9,10,5,12.11
1078,2016,9,10,10,12.11
1079,2016,9,10,15,12.11
1080,2016,9,10,20,12.11
1081,2016,9,10,25,12.12
1082,2016,9,10,30,12.12
1083,2016,9,10,35,12.11
1084,2016,9,10,40,12.13
1085,2016,9,10,45,12.13
1086,2016,9,10,50,12.14
1087,2016,9,10,55,12.12
1088,2016,9,10,0,12.08
1089,2016,9,10,5,12.08
1090,2016,9,10,10,12.07
1091,2016,9,10,15,12.08
1092,2016,9,10,20,12.08
1093,2016,9,10,25,12.14
1094,2016,9,10,30,12.10
1095,2016,9,10,35,12.10
1096,2016,9,10,40,12.11
1097,2016,9,10,45,12.12
1098,2016,9,10,50,12.12
1099,2016,9,10,55,12.12
1100,2016,9,10,0,12.12
1101,2016,9,10,5,12.12
1102,2016,9,10,10,12.12
1103,2016,9,10,15,12.11
1104,2016,9,10,20,12.12
1105,2016,9,10,25,12.11
1106,2016,9,10,30,12.11
1107,2016,9,10,35,12.11
1108,2016,9,10,40,12.10
1109,2016,9,10,45,12.10
1110,2016,9,10,50,12.11
1111,2016,9,10,55,12.11
1112,2016,9,10,0,12.11
1113,2016,9,10,5,12.15
1114,2016,9,10,10,12.16
1115,2016,9,10,15,12.16
1116,2016,9,10,20,12.15
1117,2016,9,10,25,12.14
1118,2016,9,10,30,12.13
1119,2016,9,10,35,12.13
1120,2016,9,10,40,12.12
1121,2016,9,10,45,12.11
1122,2016,9,10,50,12.16
1123,2016,9,10,55,12.12
1124,2016,9,10,0,12.10
1125,2016,9,10,5,12.11
1126,2016,9,10,10,12.07
1127,2016,9,10,15,12.06
1128,2016,9,10,20,12.09
1129,2016,9,10,25,12.11
1130,2016,9,10,30,12.12
1131,2016,9,10,35,12.13
1132,2016,9,10,40,12.13
1133,2016,9,10,45,12.14
1134,2016,9,10,50,12.14
1135,2016,9,10,55,12.14
1136,2016,9,10,0,12.14
1137,2016,9,10,5,12.14
1138,2016,9,10,10,12.13
1139,2016,9,10,15,12.11
1140,2016,9,10,20,12.10
1141,2016,9,10,25,12.09
1142,2016,9,10,30,12.09
1143,2016,9,10,35,12.09
1144,2016,9,10,40,12.10
1145,2016,9,10,45,12.10
1146,2016,9,10,50,12.09
1147,2016,9,10,55,12.09
1148,2016,9,10,0,12.08
1149,2016,9,10,5,12.09
1150,2016,9,10,10,12.09
1151,2016,9,10,15,12.09
1152,2016,9,10,20,12.09
1153,2016,9,10,25,12.10
1154,2016,9,10,30,12.10
1155,2016,9,10,35,12.10
1156,2016,9,10,40,12.11
1157,2016,9,10,45,12.11
1158,2016,9,10,50,12.11
1159,2016,9,10,55,12.10
1160,2016,9,10,0,12.10
1161,2016,9,10,5,12.09
1162,2016,9,10,10,12.08
1163,2016,9,10,15,12.08
1164,2016,9,10,20,12.09
1165,2016,9,10,25,12.08
1166,2016,9,10,30,12.08
1167,2016,9,10,35,12.08
1168,2016,9,10,40,12.08
1169,2016,9,10,45,12.08
1170,2016,9,10,50,12.08
1171,2016,9,10,55,12.08
1172,2016,9,10,0,12.08
1173,2016,9,10,5,12.08
1174,2016,9,10,10,12.08
1175,2016,9,10,15,12.08
1176,2016,9,10,20,12.09
1177,2016,9,10,25,12.09
1178,2016,9,10,30,12.09
1179,2016,9,10,35,12.09
1180,2016,9,10,40,12.09
1181,2016,9,10,45,12.09
1182,2016,9,10,50,12.09
1183,2016,9,10,55,12.09
1184,2016,9,10,0,12.09
1185,2016,9,10,5,12.09
1186,2016,9,10,10,12.09
1187,2016,9,10,15,12.09
1188,2016,9,10,20,12.09
1189,2016,9,10,25,12.09
1190,2016,9,10,30,12.09
1191,2016,9,10,35,12.09
1192,2016,9,10,40,12.09
1193,2016,9,10,45,12.09
1194,2016,9,10,50,12.09
1195,2016,9,10,55,12.09
1196,2016,9,10,0,12.08
1197,2016,9,10,5,12.08
1198,2016,9,10,10,12.08
1199,2016,9,10,15,12.08
1200,2016,9,10,20,12.08
1201,2016,9,10,25,12.08
1202,2016,9,10,30,12.08
1203,2016,9,10,35,12.08
1204,2016,9,10,40,12.08
1205,2016,9,10,45,12.09
1206,2016,9,10,50,12.10
1207,2016,9,10,55,12.10
1208,2016,9,10,0,12.10
1209,2016,9,10,5,12.10
1210,2016,9,10,10,12.10
1211,2016,9,10,15,12.09
1212,2016,9,10,20,12.09
1213,2016,9,10,25,12.09
1214,2016,9,10,30,12.09
1215,2016,9,10,35,12.09
1216,2016,9,10,40,12.09
1217,2016,9,10,45,12.09
1218,2016,9,10,50,12.09
1219,2016,9,10,55,12.08
1220,2016,9,11,0,12.08
1221,2016,9,11,5,12.08
1222,2016,9,11,10,12.08
1223,2016,9,11,15,12.08
1224,2016,9,11,20,12.08
1225,2016,9,11,25,12.08
1226,2016,9,11,30,12.08
1227,2016,9,11,35,12.08
1228,2016,9,11,40,12.08
1229,2016,9,11,45,12.08
1230,2016,9,11,50,12.08
1231,2016,9,11,55,12.08
1232,2016,9,11,0,12.08
1233,2016,9,11,5,12.08
1234,2016,9,11,10,12.08
1235,2016,9,11,15,12.08
1236,2016,9,11,20,12.08
1237,2016,9,11,25,12.08
1238,2016,9,11,30,12.08
1239,2016,9,11,35,12.08
1240,2016,9,11,40,12.09
1241,2016,9,11,45,12.09
1242,2016,9,11,50,12.09
1243,2016,9,11,55,12.09
1244,2016,9,11,0,12.08
1245,2016,9,11,5,12.08
1246,2016,9,11,10,12.08
1247,2016,9,11,15,12.08
1248,2016,9,11,20,12.08
1249,2016,9,11,25,12.08
1250,2016,9,11,30,12.08
1251,2016,9,11,35,12.08
1252,2016,9,11,40,12.08
1253,2016,9,11,45,12.08
1254,2016,9,11,50,12.08
1255,2016,9,11,55,12.07
1256,2016,9,11,0,12.07
1257,2016,9,11,5,12.07
1258,2016,9,11,10,12.07
1259,2016,9,11,15,12.07
1260,2016,9,11,20,12.08
1261,2016,9,11,25,12.08
1262,2016,9,11,30,12.09
1263,2016,9,11,35,12.09
1264,2016,9,11,40,12.09
1265,2016,9,11,45,12.08
1266,2016,9,11,50,12.08
1267,2016,9,11,55,12.07
1268,2016,9,11,0,12.07
1269,2016,9,11,5,12.07
1270,2016,9,11,10,12.07
1271,2016,9,11,15,12.06
1272,2016,9,11,20,12.06
1273,2016,9,11,25,12.06
1274,2016,9,11,30,12.06
1275,2016,9,11,35,12.06
1276,2016,9,11,40,12.07
1277,2016,9,11,45,12.07
1278,2016,9,11,50,12.06
1279,2016,9,11,55,12.06
1280,2016,9,11,0,12.06
1281,2016,9,11,5,12.06
1282,2016,9,11,10,12.06
1283,2016,9,11,15,12.06
1284,2016,9,11,20,12.06
1285,2016,9,11,25,12.05
1286,2016,9,11,30,12.04
1287,2016,9,11,35,12.04
1288,2016,9,11,40,12.03
1289,2016,9,11,45,12.03
1290,2016,9,11,50,12.01
1291,2016,9,11,55,12.01
1292,2016,9,11,0,12.00
1293,2016,9,11,5,12.00
1294,2016,9,11,10,12.00
1295,2016,9,11,15,12.01
1296,2016,9,11,20,12.02
1297,2016,9,11,25,12.03
1298,2016,9,11,30,12.03
1299,2016,9,11,35,12.03
1300,2016,9,11,40,12.03
1301,2016,9,11,45,12.03
1302,2016,9,11,50,12.04
1303,2016,9,11,55,12.06
1304,2016,9,11,0,12.06
1305,2016,9,11,5,12.07
1306,2016,9,11,10,12.08
1307,2016,9,11,15,12.07
1308,2016,9,11,20,12.08
1309,2016,9,11,25,12.07
1310,2016,9,11,30,12.06
1311,2016,9,11,35,12.05
1312,2016,9,11,40,12.05
1313,2016,9,11,45,12.04
1314,2016,9,11,50,12.03
1315,2016,9,11,55,12.02
1316,2016,9,11,0,12.02
1317,2016,9,11,5,12.02
1318,2016,9,11,10,12.02
1319,2016,9,11,15,12.02
1320,2016,9,11,20,12.01
1321,2016,9,11,25,12.01
1322,2016,9,11,30,12.02
1323,2016,9,11,35,12.03
1324,2016,9,11,40,12.03
1325,2016,9,11,45,12.03
1326,2016,9,11,50,12.03
1327,2016,9,11,55,12.03
1328,2016,9,11,0,12.03
1329,2016,9,11,5,12.03
1330,2016,9,11,10,12.04
1331,2016,9,11,15,12.03
1332,2016,9,11,20,12.03
1333,2016,9,11,25,12.03
1334,2016,9,11,30,12.02
1335,2016,9,11,35,12.02
1336,2016,9,11,40,12.02
1337,2016,9,11,45,12.01
1338,2016,9,11,50,12.07
1339,2016,9,11,55,12.06
1340,2016,9,11,0,12.05
1341,2016,9,11,5,12.03
1342,2016,9,11,10,12.03
1343,2016,9,11,15,12.02
1344,2016,9,11,20,12.01
1345,2016,9,11,25,12.00
1346,2016,9,11,30,12.00
1347,2016,9,11,35,12.01
1348,2016,9,11,40,12.00
1349,2016,9,11,45,11.99
1350,2016,9,11,50,11.98
1351,2016,9,11,55,11.96
1352,2016,9,11,0,11.96
1353,2016,9,11,5,11.96
1354,2016,9,11,10,11.97
1355,2016,9,11,15,11.98
1356,2016,9,11,20,11.98
1357,2016,9,11,25,11.97
1358,2016,9,11,30,11.98
1359,2016,9,11,35,11.98
1360,2016,9,11,40,12.02
1361,2016,9,11,45,12.02
1362,2016,9,11,50,12.01
1363,2016,9,11,55,12.00
1364,2016,9,11,0,12.00
1365,2016,9,11,5,11.99
1366,2016,9,11,10,11.98
1367,2016,9,11,15,11.98
1368,2016,9,11,20,11.95
1369,2016,9,11,25,11.94
1370,2016,9,11,30,11.92
1371,2016,9,11,35,11.92
1372,2016,9,11,40,11.94
1373,2016,9,11,45,11.94
1374,2016,9,11,50,11.95
1375,2016,9,11,55,11.94
1376,2016,9,11,0,11.93
1377,2016,9,11,5,11.94
1378,2016,9,11,10,11.96
1379,2016,9,11,15,11.97
1380,2016,9,11,20,11.98
1381,2016,9,11,25,11.98
1382,2016,9,11,30,11.98
1383,2016,9,11,35,11.98
1384,2016,9,11,40,12.00
1385,2016,9,11,45,12.01
1386,2016,9,11,50,11.99
1387,2016,9,11,55,11.97
1388,2016,9,11,0,11.95
1389,2016,9,11,5,11.95
1390,2016,9,11,10,11.94
1391,2016,9,11,15,11.98
1392,2016,9,11,20,11.99
1393,2016,9,11,25,11.99
1394,2016,9,11,30,11.98
1395,2016,9,11,35,11.98
1396,2016,9,11,40,11.96
1397,2016,9,11,45,11.97
1398,2016,9,11,50,11.96
1399,2016,9,11,55,11.96
1400,2016,9,11,0,11.96
1401,2016,9,11,5,11.96
1402,2016,9,11,10,11.96
1403,2016,9,11,15,11.96
1404,2016,9,11,20,11.96
1405,2016,9,11,25,11.96
1406,2016,9,11,30,11.97
1407,2016,9,11,35,11.98
1408,2016,9,11,40,11.98
1409,2016,9,11,45,11.98
1410,2016,9,11,50,11.97
1411,2016,9,11,55,11.96
1412,2016,9,11,0,11.95
1413,2016,9,11,5,11.95
1414,2016,9,11,10,11.95
1415,2016,9,11,15,11.96
1416,2016,9,11,20,11.96
1417,2016,9,11,25,11.97
1418,2016,9,11,30,11.97
1419,2016,9,11,35,11.97
1420,2016,9,11,40,11.98
1421,2016,9,11,45,11.98
1422,2016,9,11,50,11.97
1423,2016,9,11,55,12.00
1424,2016,9,11,0,12.00
1425,2016,9,11,5,12.01
1426,2016,9,11,10,12.00
1427,2016,9,11,15,11.99
1428,2016,9,11,20,11.99
1429,2016,9,11,25,11.99
1430,2016,9,11,30,11.99
1431,2016,9,11,35,11.99
1432,2016,9,11,40,11.98
1433,2016,9,11,45,11.97
1434,2016,9,11,50,11.97
1435,2016,9,11,55,11.96
1436,2016,9,11,0,11.97
1437,2016,9,11,5,11.98
1438,2016,9,11,10,11.99
1439,2016,9,11,15,12.00
1440,2016,9,11,20,12.00
1441,2016,9,11,25,12.00
1442,2016,9,11,30,12.00
1443,2016,9,11,35,12.00
1444,2016,9,11,40,12.00
1445,2016,9,11,45,12.00
1446,2016,9,11,50,12.00
1447,2016,9,11,55,12.00
1448,2016,9,11,0,12.00
1449,2016,9,11,5,12.00
1450,2016,9,11,10,12.00
1451,2016,9,11,15,12.01
1452,2016,9,11,20,12.01
1453,2016,9,11,25,12.01
1454,2016,9,11,30,12.00
1455,2016,9,11,35,11.99
1456,2016,9,11,40,11.99
1457,2016,9,11,45,12.00
1458,2016,9,11,50,12.00
1459,2016,9,11,55,12.01
1460,2016,9,11,0,12.01
1461,2016,9,11,5,12.02
1462,2016,9,11,10,12.02
1463,2016,9,11,15,12.02
1464,2016,9,11,20,12.02
1465,2016,9,11,25,12.02
1466,2016,9,11,30,12.02
1467,2016,9,11,35,12.01
1468,2016,9,11,40,12.00
1469,2016,9,11,45,12.00
1470,2016,9,11,50,12.00
1471,2016,9,11,55,12.01
1472,2016,9,11,0,12.01
1473,2016,9,11,5,12.02
1474,2016,9,11,10,12.03
1475,2016,9,11,15,12.03
1476,2016,9,11,20,12.02
1477,2016,9,11,25,12.02
1478,2016,9,11,30,12.01
1479,2016,9,11,35,12.01
1480,2016,9,11,40,12.01
1481,2016,9,11,45,12.02
1482,2016,9,11,50,12.02
1483,2016,9,11,55,12.02
1484,2016,9,11,0,12.03
1485,2016,9,11,5,12.03
1486,2016,9,11,10,12.03
1487,2016,9,11,15,12.03
1488,2016,9,11,20,12.02
1489,2016,9,11,25,12.01
1490,2016,9,11,30,12.01
1491,2016,9,11,35,12.01
1492,2016,9,11,40,12.01
1493,2016,9,11,45,12.01
1494,2016,9,11,50,12.01
1495,2016,9,11,55,12.01
1496,2016,9,11,0,12.01
1497,2016,9,11,5,12.01
1498,2016,9,11,10,12.01
1499,2016,9,11,15,12.00
1500,2016,9,11,20,12.00
1501,2016,9,11,25,12.00
1502,2016,9,11,30,12.00
1503,2016,9,11,35,12.00
1504,2016,9,11,40,12.00
1505,2016,9,11,45,12.00
1506,2016,9,11,50,12.00
1507,2016,9,11,55,12.00
1508,2016,9,12,0,12.00
1509,2016,9,12,5,12.00
1510,2016,9,12,10,12.00
1511,2016,9,12,15,11.99
1512,2016,9,12,20,11.99
1513,2016,9,12,25,11.99
1514,2016,9,12,30,11.99
1515,2016,9,12,35,11.99
1516,2016,9,12,40,11.99
1517,2016,9,12,45,11.99
1518,2016,9,12,50,11.99
1519,2016,9,12,55,11.99
1520,2016,9,12,0,11.99
1521,2016,9,12,5,11.99
1522,2016,9,12,10,11.98
1523,2016,9,12,15,11.98
1524,2016,9,12,20,11.98
1525,2016,9,12,25,11.98
1526,2016,9,12,30,11.99
1527,2016,9,12,35,11.99
1528,2016,9,12,40,11.99
1529,2016,9,12,45,11.99
1530,2016,9,12,50,11.99
1531,2016,9,12,55,11.98
1532,2016,9,12,0,11.98
1533,2016,9,12,5,11.98
1534,2016,9,12,10,11.98
1535,2016,9,12,15,11.98
1536,2016,9,12,20,11.97
1537,2016,9,12,25,11.97
1538,2016,9,12,30,11.97
1539,2016,9,12,35,11.97
1540,2016,9,12,40,11.97
1541,2016,9,12,45,11.97
1542,2016,9,12,50,11.97
1543,2016,9,12,55,11.97
1544,2016,9,12,0,11.97
1545,2016,9,12,5,11.97
1546,2016,9,12,10,11.97
1547,2016,9,12,15,11.98
1548,2016,9,12,20,11.98
1549,2016,9,12,25,11.98
1550,2016,9,12,30,11.98
1551,2016,9,12,35,11.98
1552,2016,9,12,40,11.98
1553,2016,9,12,45,11.98
1554,2016,9,12,50,11.98
1555,2016,9,12,55,11.98
1556,2016,9,12,0,11.97
1557,2016,9,12,5,11.97
1558,2016,9,12,10,11.97
1559,2016,9,12,15,11.97
1560,2016,9,12,20,11.97
1561,2016,9,12,25,11.97
1562,2016,9,12,30,11.97
1563,2016,9,12,35,11.97
1564,2016,9,12,40,11.97
1565,2016,9,12,45,11.97
1566,2016,9,12,50,11.97
1567,2016,9,12,55,11.96
1568,2016,9,12,0,11.97
1569,2016,9,12,5,11.97
1570,2016,9,12,10,11.97
1571,2016,9,12,15,11.97
1572,2016,9,12,20,11.97
1573,2016,9,12,25,11.97
1574,2016,9,12,30,11.98
1575,2016,9,12,35,11.98
1576,2016,9,12,40,11.98
1577,2016,9,12,45,11.98
1578,2016,9,12,50,11.97
1579,2016,9,12,55,11.97
1580,2016,9,12,0,11.97
1581,2016,9,12,5,11.97
1582,2016,9,12,10,11.97
1583,2016,9,12,15,11.97
1584,2016,9,12,20,11.98
1585,2016,9,12,25,11.98
1586,2016,9,12,30,11.97
1587,2016,9,12,35,11.97
1588,2016,9,12,40,11.97
1589,2016,9,12,45,11.97
1590,2016,9,12,50,11.97
1591,2016,9,12,55,11.97
1592,2016,9,12,0,11.97
1593,2016,9,12,5,11.97
1594,2016,9,12,10,11.97
1595,2016,9,12,15,11.98
1596,2016,9,12,20,11.98
1597,2016,9,12,25,11.97
1598,2016,9,12,30,11.97
1599,2016,9,12,35,11.97
1600,2016,9,12,40,11.97
1601,2016,9,12,45,11.97
1602,2016,9,12,50,11.97
1603,2016,9,12,55,11.97
1604,2016,9,12,0,11.98
1605,2016,9,12,5,11.98
1606,2016,9,12,10,11.97
1607,2016,9,12,15,11.96
1608,2016,9,12,20,11.96
1609,2016,9,12,25,11.96
1610,2016,9,12,30,11.96
1611,2016,9,12,35,11.96
1612,2016,9,12,40,11.96
1613,2016,9,12,45,11.96
1614,2016,9,12,50,11.96
1615,2016,9,12,55,11.97
1616,2016,9,12,0,11.97
1617,2016,9,12,5,11.97
1618,2016,9,12,10,11.97
1619,2016,9,12,15,11.97
1620,2016,9,12,20,11.97
1621,2016,9,12,25,11.97
1622,2016,9,12,30,11.97
1623,2016,9,12,35,11.97
1624,2016,9,12,40,11.98
1625,2016,9,12,45,11.98
1626,2016,9,12,50,11.98
1627,2016,9,12,55,11.98
1628,2016,9,12,0,11.97
1629,2016,9,12,5,12.00
1630,2016,9,12,10,12.00
1631,2016,9,12,15,12.00
1632,2016,9,12,20,11.99
1633,2016,9,12,25,11.97
1634,2016,9,12,30,11.97
1635,2016,9,12,35,11.97
1636,2016,9,12,40,11.97
1637,2016,9,12,45,11.97
1638,2016,9,12,50,11.97
1639,2016,9,12,55,11.95
1640,2016,9,12,0,11.92
1641,2016,9,12,5,11.92
1642,2016,9,12,10,11.92
1643,2016,9,12,15,11.93
1644,2016,9,12,20,11.95
1645,2016,9,12,25,11.95
1646,2016,9,12,30,11.96
1647,2016,9,12,35,11.96
1648,2016,9,12,40,11.99
1649,2016,9,12,45,11.99
1650,2016,9,12,50,11.99
1651,2016,9,12,55,11.95
1652,2016,9,12,0,11.94
1653,2016,9,12,5,11.93
1654,2016,9,12,10,11.93
1655,2016,9,12,15,11.94
1656,2016,9,12,20,11.95
1657,2016,9,12,25,11.99
1658,2016,9,12,30,11.97
1659,2016,9,12,35,11.95
1660,2016,9,12,40,11.95
1661,2016,9,12,45,11.95
1662,2016,9,12,50,11.94
1663,2016,9,12,55,11.94
1664,2016,9,12,0,11.93
1665,2016,9,12,5,11.94
1666,2016,9,12,10,11.94
1667,2016,9,12,15,11.95
1668,2016,9,12,20,11.95
1669,2016,9,12,25,11.96
1670,2016,9,12,30,11.97
1671,2016,9,12,35,11.97
1672,2016,9,12,40,11.96
1673,2016,9,12,45,11.96
1674,2016,9,12,50,11.95
1675,2016,9,12,55,11.91
1676,2016,9,12,0,11.90
1677,2016,9,12,5,11.90
1678,2016,9,12,10,11.92
1679,2016,9,12,15,11.94
1680,2016,9,12,20,11.95
1681,2016,9,12,25,11.96
1682,2016,9,12,30,11.96
1683,2016,9,12,35,11.95
1684,2016,9,12,40,11.97
1685,2016,9,12,45,11.97
1686,2016,9,12,50,11.97
1687,2016,9,12,55,11.96
1688,2016,9,12,0,11.94
1689,2016,9,12,5,11.93
1690,2016,9,12,10,11.93
1691,2016,9,12,15,11.92
1692,2016,9,12,20,11.92
1693,2016,9,12,25,11.93
1694,2016,9,12,30,11.94
1695,2016,9,12,35,11.94
1696,2016,9,12,40,11.93
1697,2016,9,12,45,11.93
1698,2016,9,12,50,11.92
1699,2016,9,12,55,11.92
1700,2016,9,12,0,11.92
1701,2016,9,12,5,11.93
1702,2016,9,12,10,11.93
1703,2016,9,12,15,11.94
1704,2016,9,12,20,11.94
1705,2016,9,12,25,11.95
1706,2016,9,12,30,11.95
1707,2016,9,12,35,11.95
1708,2016,9,12,40,11.95
1709,2016,9,12,45,11.94
1710,2016,9,12,50,11.94
1711,2016,9,12,55,11.93
1712,2016,9,12,0,11.93
1713,2016,9,12,5,11.93
1714,2016,9,12,10,11.93
1715,2016,9,12,15,11.93
1716,2016,9,12,20,11.92
1717,2016,9,12,25,11.92
1718,2016,9,12,30,11.92
1719,2016,9,12,35,11.92
1720,2016,9,12,40,11.92
1721,2016,9,12,45,11.92
1722,2016,9,12,50,11.92
1723,2016,9,12,55,11.93
1724,2016,9,12,0,11.93
1725,2016,9,12,5,11.94
1726,2016,9,12,10,11.95
1727,2016,9,12,15,11.95
1728,2016,9,12,20,11.95
1729,2016,9,12,25,11.95
1730,2016,9,12,30,11.95
1731,2016,9,12,35,11.95
1732,2016,9,12,40,11.94
1733,2016,9,12,45,11.94
1734,2016,9,12,50,11.94
1735,2016,9,12,55,11.93
1736,2016,9,12,0,11.93
1737,2016,9,12,5,11.93
1738,2016,9,12,10,11.93
1739,2016,9,12,15,11.93
1740,2016,9,12,20,11.93
1741,2016,9,12,25,11.93
1742,2016,9,12,30,11.92
1743,2016,9,12,35,11.92
1744,2016,9,12,40,11.92
1745,2016,9,12,45,11.93
1746,2016,9,12,50,11.93
1747,2016,9,12,55,11.94
1748,2016,9,12,0,11.94
1749,2016,9,12,5,11.94
1750,2016,9,12,10,11.94
1751,2016,9,12,15,11.94
1752,2016,9,12,20,11.94
1753,2016,9,12,25,11.94
1754,2016,9,12,30,11.94
1755,2016,9,12,35,11.93
1756,2016,9,12,40,11.93
1757,2016,9,12,45,11.93
1758,2016,9,12,50,11.93
1759,2016,9,12,55,11.93
1760,2016,9,12,0,11.93
1761,2016,9,12,5,11.93
1762,2016,9,12,10,11.92
1763,2016,9,12,15,11.92
1764,2016,9,12,20,11.92
1765,2016,9,12,25,11.92
1766,2016,9,12,30,11.93
1767,2016,9,12,35,11.93
1768,2016,9,12,40,11.94
1769,2016,9,12,45,11.94
1770,2016,9,12,50,11.94
1771,2016,9,12,55,11.95
1772,2016,9,12,0,11.95
1773,2016,9,12,5,11.95
1774,2016,9,12,10,11.95
1775,2016,9,12,15,11.95
1776,2016,9,12,20,11.94
1777,2016,9,12,25,11.94
1778,2016,9,12,30,11.95
1779,2016,9,12,35,11.95
1780,2016,9,12,40,11.95
1781,2016,9,12,45,11.95
1782,2016,9,12,50,11.95
1783,2016,9,12,55,11.95
1784,2016,9,12,0,11.95
1785,2016,9,12,5,11.94
1786,2016,9,12,10,11.94
1787,2016,9,12,15,11.95
1788,2016,9,12,20,11.95
1789,2016,9,12,25,11.95
1790,2016,9,12,30,11.95
1791,2016,9,12,35,11.94
1792,2016,9,12,40,11.95
1793,2016,9,12,45,11.95
1794,2016,9,12,50,11.95
1795,2016,9,12,55,11.95
